backend,kind,name,op,quant,token,op_id,weight_id,ne0,ne1,ne2,ne3,bytes,ms,ok,extra
"OpenCL","COMPUTE","cache_k_l1 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.516875,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l1 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.204531,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-1","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.232136,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,5.024791,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.1.ffn_gate_inp.weight","","",-1,-1,13,0,0,0,0,524288,1.776980,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-1","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.714792,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-1","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.206042,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-1","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.206458,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-1","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.195834,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,45.026615,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.307292,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.2.attn_q_norm.weight","","",-1,-1,15,0,0,0,0,8192,0.832136,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-2","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.472552,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,4.817396,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.2.attn_k_norm.weight","","",-1,-1,16,0,0,0,0,8192,0.791823,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-2","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.964636,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,5.397552,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l2 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.545521,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l2 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.356771,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-2","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.548437,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,4.934635,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.2.ffn_gate_inp.weight","","",-1,-1,18,0,0,0,0,524288,1.811458,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-2","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.686510,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-2","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.208021,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-2","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.206250,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-2","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.199375,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,42.295000,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.492864,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.3.attn_q_norm.weight","","",-1,-1,20,0,0,0,0,8192,0.818438,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-3","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.479062,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,4.839010,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.3.attn_k_norm.weight","","",-1,-1,21,0,0,0,0,8192,0.778802,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-3","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.496041,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,4.775365,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l3 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.470000,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l3 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.206302,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-3","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.304167,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,4.650625,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.3.ffn_gate_inp.weight","","",-1,-1,23,0,0,0,0,524288,1.711146,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-3","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.682761,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-3","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.211354,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-3","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.205104,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-3","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.200521,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,35.676146,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.017135,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.4.attn_q_norm.weight","","",-1,-1,26,0,0,0,0,8192,0.708750,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-4","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.414063,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.177500,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.4.attn_k_norm.weight","","",-1,-1,27,0,0,0,0,8192,0.317708,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-4","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.413854,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-4","MUL_MAT","f32",-1,4,-1,2048,10,1,1,81920,1.497969,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l4 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.158333,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l4 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.148906,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-4","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.177396,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,3.480677,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.4.ffn_gate_inp.weight","","",-1,-1,29,0,0,0,0,524288,1.657604,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-4","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.672396,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-4","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.205729,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-4","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.204115,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-4","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.207812,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,40.505000,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.585677,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.attn_q_norm.weight","","",-1,-1,31,0,0,0,0,8192,0.770781,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-5","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.439375,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.430625,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.attn_k_norm.weight","","",-1,-1,32,0,0,0,0,8192,0.327083,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-5","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.418020,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,4.013803,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l5 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.495469,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l5 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.212604,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-5","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.198021,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,4.020364,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.ffn_gate_inp.weight","","",-1,-1,34,0,0,0,0,524288,1.711875,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-5","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.685990,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-5","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.209583,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-5","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.207709,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-5","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.196667,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,42.743854,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.490469,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.attn_q_norm.weight","","",-1,-1,36,0,0,0,0,8192,0.804479,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-6","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.486459,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,4.973594,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.attn_k_norm.weight","","",-1,-1,37,0,0,0,0,8192,0.770938,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-6","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.538855,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,5.343177,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l6 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.492552,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l6 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.209427,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-6","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.242344,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,4.929375,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.ffn_gate_inp.weight","","",-1,-1,39,0,0,0,0,524288,1.673438,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-6","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.687031,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-6","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.204792,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-6","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.207187,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-6","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.198959,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,37.421302,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.611198,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.attn_q_norm.weight","","",-1,-1,42,0,0,0,0,8192,0.708906,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-7","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.439636,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.038646,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.attn_k_norm.weight","","",-1,-1,43,0,0,0,0,8192,0.316406,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-7","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.420521,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-7","MUL_MAT","f32",-1,4,-1,2048,10,1,1,81920,1.505834,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l7 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.163125,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l7 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.154375,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-7","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.207448,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,5.127135,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.ffn_gate_inp.weight","","",-1,-1,45,0,0,0,0,524288,1.702136,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-7","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.676302,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-7","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.240260,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-7","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.203073,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-7","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.194948,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,41.693281,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.393125,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.attn_q_norm.weight","","",-1,-1,47,0,0,0,0,8192,0.703385,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-8","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.418177,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.004271,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.attn_k_norm.weight","","",-1,-1,48,0,0,0,0,8192,0.277604,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-8","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.433177,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,2.350781,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l8 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.440677,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l8 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.161770,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-8","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.181615,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,3.069687,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.ffn_gate_inp.weight","","",-1,-1,50,0,0,0,0,524288,1.592813,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-8","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.669323,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-8","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.169791,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-8","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.170000,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-8","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.159687,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,30.744010,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,1.872083,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.attn_q_norm.weight","","",-1,-1,52,0,0,0,0,8192,0.655729,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-9","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.409166,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,3.078959,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.attn_k_norm.weight","","",-1,-1,53,0,0,0,0,8192,0.211354,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-9","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.428021,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,3.554323,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l9 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.421927,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l9 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.142709,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-9","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.160157,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,3.362396,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.ffn_gate_inp.weight","","",-1,-1,55,0,0,0,0,524288,1.528125,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-9","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.659636,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-9","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.192500,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-9","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.194844,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-9","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.183489,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,35.277083,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,2.243021,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.attn_q_norm.weight","","",-1,-1,58,0,0,0,0,8192,0.653281,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-10","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.414323,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,1.956771,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.attn_k_norm.weight","","",-1,-1,59,0,0,0,0,8192,0.213073,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-10","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.412552,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-10","MUL_MAT","f32",-1,4,-1,2048,10,1,1,81920,1.538281,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l10 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.155625,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l10 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.153802,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-10","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.171666,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,2.350208,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.ffn_gate_inp.weight","","",-1,-1,61,0,0,0,0,524288,1.420417,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-10","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.625573,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-10","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.235365,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-10","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.143646,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-10","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.167031,1,"clFinish_profiled"
