backend,kind,name,op,quant,token,op_id,weight_id,ne0,ne1,ne2,ne3,bytes,ms,ok,extra
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,11.423125,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.830000,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.attn_q_norm.weight","","",-1,-1,31,0,0,0,0,8192,0.731250,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-5","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.358490,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.683490,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.attn_k_norm.weight","","",-1,-1,32,0,0,0,0,8192,0.284427,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-5","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.342657,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,0.683334,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l5 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.324427,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l5 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.136198,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-5","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.140729,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.688855,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.5.ffn_gate_inp.weight","","",-1,-1,34,0,0,0,0,524288,0.990833,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-5","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.591614,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-5","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.133542,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-5","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.129531,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-5","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.145729,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,10.137917,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.832864,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.attn_q_norm.weight","","",-1,-1,36,0,0,0,0,8192,0.706771,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-6","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.371771,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.696927,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.attn_k_norm.weight","","",-1,-1,37,0,0,0,0,8192,0.270781,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-6","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.364739,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,0.684844,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l6 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.349531,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l6 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.138802,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-6","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.164688,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.845000,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.6.ffn_gate_inp.weight","","",-1,-1,39,0,0,0,0,524288,0.921771,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-6","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.575104,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-6","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.116563,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-6","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.121198,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-6","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.119948,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,10.039323,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.801302,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.attn_q_norm.weight","","",-1,-1,42,0,0,0,0,8192,0.649948,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-7","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.340417,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.799948,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.attn_k_norm.weight","","",-1,-1,43,0,0,0,0,8192,0.266510,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-7","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.351250,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-7","MUL_MAT","f32",-1,4,-1,2048,10,1,1,81920,1.486146,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l7 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.123125,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l7 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.112657,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-7","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.147135,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.811041,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.7.ffn_gate_inp.weight","","",-1,-1,45,0,0,0,0,524288,0.969844,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-7","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.582813,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-7","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.123333,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-7","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.127396,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-7","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.112656,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,11.309271,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.810417,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.attn_q_norm.weight","","",-1,-1,47,0,0,0,0,8192,0.675990,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-8","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.356042,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.683125,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.attn_k_norm.weight","","",-1,-1,48,0,0,0,0,8192,0.228959,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-8","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.373698,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,0.684115,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l8 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.349062,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l8 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.131510,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-8","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.150677,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.701250,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.8.ffn_gate_inp.weight","","",-1,-1,50,0,0,0,0,524288,0.992917,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-8","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.572969,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-8","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.123802,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-8","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.127969,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-8","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.110313,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,10.121145,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.865156,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.attn_q_norm.weight","","",-1,-1,52,0,0,0,0,8192,0.648958,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-9","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.354010,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.797709,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.attn_k_norm.weight","","",-1,-1,53,0,0,0,0,8192,0.175834,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-9","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.338281,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,3,-1,0,0,0,0,0,0.810885,1,"delegate_cpu_graph"
"OpenCL","COMPUTE","cache_k_l9 (view)","SET_ROWS","f16",-1,0,-1,2048,512,1,1,2097152,0.349062,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l9 (view)","SET_ROWS","f16",-1,2,-1,2048,512,1,1,2097152,0.120156,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-9","FLASH_ATTN_EXT","f32",-1,9,-1,128,16,10,1,81920,1.145261,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.818438,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.9.ffn_gate_inp.weight","","",-1,-1,55,0,0,0,0,524288,0.793542,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-9","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.592084,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-9","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.112239,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-9","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.120729,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-9","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.109740,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,21,-1,0,0,0,0,0,10.148646,1,"delegate_cpu_graph"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.829323,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.attn_q_norm.weight","","",-1,-1,58,0,0,0,0,8192,0.625364,1,"decode_ensure"
"OpenCL","COMPUTE","Qcur-10","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.356718,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,1,-1,0,0,0,0,0,0.683646,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.attn_k_norm.weight","","",-1,-1,59,0,0,0,0,8192,0.183282,1,"decode_ensure"
"OpenCL","COMPUTE","Kcur-10","ROPE","f32",-1,3,-1,128,16,10,1,81920,0.361562,1,"clFinish_profiled"
"OpenCL","COMPUTE","Vcur-10","MUL_MAT","f32",-1,4,-1,2048,10,1,1,81920,1.468385,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_k_l10 (view)","SET_ROWS","f16",-1,7,-1,2048,512,1,1,2097152,0.119427,1,"clFinish_profiled"
"OpenCL","COMPUTE","cache_v_l10 (view)","SET_ROWS","f16",-1,9,-1,2048,512,1,1,2097152,0.126771,1,"clFinish_profiled"
"OpenCL","COMPUTE","__fattn__-10","FLASH_ATTN_EXT","f32",-1,16,-1,128,16,10,1,81920,1.141093,1,"clFinish_profiled"
"CPU_Elastic","COMPUTE_GRAPH","ggml_cgraph","GRAPH","",-1,2,-1,0,0,0,0,0,0.688542,1,"delegate_cpu_graph"
"OpenCL","RELOAD_ENSURE","blk.10.ffn_gate_inp.weight","","",-1,-1,61,0,0,0,0,524288,0.831771,1,"decode_ensure"
"OpenCL","COMPUTE","ffn_moe_logits-10","MUL_MAT","f32",-1,2,-1,64,10,1,1,2560,0.587760,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_probs-10","SOFT_MAX","f32",-1,3,-1,64,10,1,1,2560,0.119271,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_argsort-10","ARGSORT","i32",-1,5,-1,64,10,1,1,2560,0.138073,1,"clFinish_profiled"
"OpenCL","COMPUTE","ffn_moe_weights-10","GET_ROWS","f32",-1,7,-1,1,8,10,1,320,0.122292,1,"clFinish_profiled"
